cell_id,month,start_date,end_date,ndvi_mean,ndbi_mean,ndwi_mean,ndvi_std,ndbi_std,ndwi_std,valid_pixel_count,valid_pixel_fraction,viirs_avg_rad_mean,viirs_avg_rad_std,viirs_cf_cvg_mean,viirs_cf_cvg_min,viirs_cf_cvg_max,viirs_valid_pixel_count,viirs_valid_pixel_fraction,era5_temperature_mean,era5_temperature_min,era5_temperature_max,era5_precipitation_total,era5_wind_speed_mean,era5_wind_speed_max,era5_observation_count,era5_source_lat,era5_source_lon
cell_09_13,2026-02,2026-02-01,2026-03-01,0.3783224142722329,-0.13192526505571897,-0.3219689738321766,0.3818840233354206,0.1306908177617283,0.3151666412133838,629,1.0,23.53430540830094,3.9175656289492835,14.0,14,14,4,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_13,2026-03,2026-03-01,2026-04-01,0.41166379368265243,-0.14609728224198507,-0.37261734701639626,0.4326682424591004,0.20662554433543454,0.3747711309337218,629,1.0,23.63589433328995,4.183617130628117,6.655629139072847,6,7,4,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
cell_09_13,2026-04,2026-04-01,2026-05-01,0.4108245461281158,-0.08767389068878702,-0.3885159967257314,0.3861781607479385,0.18599180100962595,0.33375741741036574,629,1.0,20.199469863184238,2.5286064156212915,13.0,13,13,4,1.0,28.22539458804655,14.59046325683596,41.826699829101585,27.523238570719144,2.628341797420119,6.7251680559892115,720,28.550130595746854,77.3503538207012
cell_09_13,2026-05,2026-05-01,2026-06-01,0.36961873367469694,-0.08214665647563879,-0.34122166850462743,0.3256559003063932,0.15335798651506097,0.28233932157463065,629,1.0,18.384568953356204,1.8121118300878916,13.0,13,13,4,1.0,31.5934348239691,20.010919189453148,43.86916503906252,37.97842850531907,3.0588742222268053,8.547642362958527,744,28.550130595746854,77.3503538207012
cell_09_13,2026-06,2026-06-01,2026-07-01,0.3734960621632863,-0.07865528608942647,-0.3464473030225507,0.32894231734400975,0.15997988493473697,0.2895584609777349,629,1.0,20.790199241890814,3.1096984335295743,10.0,10,10,4,1.0,32.46565348307268,22.80164489746096,42.502969360351585,28.392810713970817,2.2734756367232243,7.836019424001784,720,28.550130595746854,77.3503538207012
cell_09_14,2026-01,2026-01-01,2026-02-01,0.29655716640214125,-0.15172370421555317,-0.26852762909794925,0.27001040983593827,0.17852165944732964,0.24084709405282095,642,1.0,18.902327301718973,5.51509670993202,13.0,13,13,3,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
cell_09_14,2026-02,2026-02-01,2026-03-01,0.37956195662644876,-0.13629221862259044,-0.3643573243977489,0.3119980581546498,0.19538636711390175,0.2732182696204219,642,1.0,24.784691436074,7.031080212576766,14.0,14,14,3,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_14,2026-03,2026-03-01,2026-04-01,0.35706545015686786,-0.06693862986816175,-0.36242467960990277,0.2967319509212593,0.19866798640667668,0.2554105953041481,642,1.0,27.711528112238103,9.21369673787427,6.0,6,6,3,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
cell_09_14,2026-04,2026-04-01,2026-05-01,0.2439572874055523,0.04394007307563933,-0.28583173677684315,0.22711162279367286,0.1268143327484009,0.1936882826535315,642,1.0,19.80418169888583,3.49640131791779,13.0,13,13,3,1.0,28.22539458804655,14.59046325683596,41.826699829101585,27.523238570719144,2.628341797420119,6.7251680559892115,720,28.550130595746854,77.3503538207012
cell_09_14,2026-05,2026-05-01,2026-06-01,0.2450497234044663,0.023238554820680535,-0.2706543006400577,0.21135975083291206,0.11869268115160177,0.18034684179129085,642,1.0,20.176945152282716,4.399350805584445,13.0,13,13,3,1.0,31.5934348239691,20.010919189453148,43.86916503906252,37.97842850531907,3.0588742222268053,8.547642362958527,744,28.550130595746854,77.3503538207012
cell_09_14,2026-06,2026-06-01,2026-07-01,0.25976912972788646,0.012089281497525788,-0.2795296279352807,0.22326393747484713,0.13020952311298611,0.19748074831982917,642,1.0,23.418109484585848,5.75333174129744,10.385454545454545,10,11,3,1.0,32.46565348307268,22.80164489746096,42.502969360351585,28.392810713970817,2.2734756367232243,7.836019424001784,720,28.550130595746854,77.3503538207012
cell_09_15,2026-01,2026-01-01,2026-02-01,0.3508930784258342,-0.0992943223952079,-0.34725648168415657,0.15713855798338425,0.12904747419105805,0.12253848693752241,633,1.0,37.7713013404364,13.984999656677246,13.0,13,13,2,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
cell_09_15,2026-02,2026-02-01,2026-03-01,0.4601763008756874,-0.10009509796707988,-0.473696461747143,0.19642309030971822,0.12361840889526723,0.15421848390987672,633,1.0,45.16353108005452,14.709999084472656,14.0,14,14,2,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_15,2026-03,2026-03-01,2026-04-01,0.4908484279121374,-0.11621186351268123,-0.5048298401870499,0.20989335234322262,0.1324743787475076,0.16393464611020778,633,1.0,51.810706411595675,15.584999084472656,6.0,6,6,2,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
cell_09_15,2026-04,2026-04-01,2026-05-01,0.43817059046513784,-0.06148483681577748,-0.4700892454029973,0.18755680899403404,0.0957934011415085,0.15350355696194828,633,1.0,40.87156122767792,18.664999961853027,13.0,13,13,2,1.0,28.22539458804655,14.59046325683596,41.826699829101585,27.523238570719144,2.628341797420119,6.7251680559892115,720,28.550130595746854,77.3503538207012
cell_09_15,2026-05,2026-05-01,2026-06-01,0.4301722152391739,-0.07488079942236389,-0.44327634219886336,0.17835952171436154,0.10195677218631158,0.13557694479920804,633,1.0,34.50877352009032,10.02500057220459,13.0,13,13,2,1.0,31.5934348239691,20.010919189453148,43.86916503906252,37.97842850531907,3.0588742222268053,8.547642362958527,744,28.550130595746854,77.3503538207012
cell_09_15,2026-06,2026-06-01,2026-07-01,0.448764772613523,-0.09370495191156944,-0.46423340957365833,0.1856387057151155,0.10655681858799203,0.14564187013343932,633,1.0,39.3463577355594,9.800000190734863,11.0,11,11,2,1.0,32.46565348307268,22.80164489746096,42.502969360351585,28.392810713970817,2.2734756367232243,7.836019424001784,720,28.550130595746854,77.3503538207012
cell_09_16,2026-01,2026-01-01,2026-02-01,0.126600470366019,0.019845158245890757,-0.15637015460433557,0.11861971130133411,0.07734256656015803,0.10811397914002034,638,1.0,61.53602146304673,8.344999313354492,13.0,13,13,2,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
cell_09_16,2026-02,2026-02-01,2026-03-01,0.22856901793120407,0.01328375849231787,-0.27285750832278544,0.1654917438109943,0.09300203709757704,0.14068463591235428,638,1.0,70.02713648005489,8.645000457763672,14.0,14,14,2,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_16,2026-03,2026-03-01,2026-04-01,0.22425498023784085,0.02108249947020095,-0.27891357501987524,0.18012104434930606,0.10643182728047106,0.1511842010880615,638,1.0,84.42226551722416,15.404998779296875,6.0,6,6,2,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
cell_09_16,2026-04,2026-04-01,2026-05-01,0.25103729229746213,0.008528865475523574,-0.29217688665371766,0.18628747147103283,0.09217313896539713,0.16412957400315306,638,1.0,66.40851431353828,4.980001449584961,13.0,13,13,2,1.0,28.22539458804655,14.59046325683596,41.826699829101585,27.523238570719144,2.628341797420119,6.7251680559892115,720,28.550130595746854,77.3503538207012
cell_09_16,2026-05,2026-05-01,2026-06-01,0.2416201286736678,0.005443987325670855,-0.2765804304278722,0.17320207196607557,0.09315002803262175,0.1461741467619486,638,1.0,54.36769615939116,8.795000076293945,13.0,13,13,2,1.0,31.5934348239691,20.010919189453148,43.86916503906252,37.97842850531907,3.0588742222268053,8.547642362958527,744,28.550130595746854,77.3503538207012
cell_09_16,2026-06,2026-06-01,2026-07-01,0.23680135847393324,-0.0014146674907478953,-0.2727949231636384,0.18436980518439836,0.0912520302093891,0.16242416602547166,638,1.0,55.83111661606119,5.680000305175781,10.49814126394052,10,11,2,1.0,32.46565348307268,22.80164489746096,42.502969360351585,28.392810713970817,2.2734756367232243,7.836019424001784,720,28.550130595746854,77.3503538207012
cell_09_17,2026-01,2026-01-01,2026-02-01,0.06736577790212549,0.026188922788438943,-0.09801661487733217,0.08124234780184672,0.05518417277611287,0.07765495548713215,636,1.0,71.51724872801827,1.5050010681152344,13.0,13,13,2,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
cell_09_17,2026-02,2026-02-01,2026-03-01,0.14211943104148592,0.04604677061274146,-0.1967434183155464,0.12009789374997065,0.06285856072896329,0.1073810944077004,636,1.0,80.64513102251357,1.8100013732910156,14.0,14,14,2,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_17,2026-03,2026-03-01,2026-04-01,0.13987282668196033,0.05394255272029543,-0.2020774758176353,0.13556278410547717,0.06724945971685917,0.11878929242774201,636,1.0,91.4559104664175,7.504997253417969,6.553903345724907,6,7,2,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
cell_09_17,2026-04,2026-04-01,2026-05-01,0.1383519050032437,0.05071814869445698,-0.19636962263175478,0.14456922050662446,0.06947840050769359,0.1325109845836162,636,1.0,74.09520619332126,2.4599990844726562,13.0,13,13,2,1.0,28.22539458804655,14.59046325683596,41.826699829101585,27.523238570719144,2.628341797420119,6.7251680559892115,720,28.550130595746854,77.3503538207012
cell_09_17,2026-05,2026-05-01,2026-06-01,0.1334325339025908,0.05313879760990758,-0.1849196576704133,0.1353252819931193,0.0640346356073298,0.11921055235092837,636,1.0,68.7355023352187,5.059999465942383,13.0,13,13,2,1.0,31.5934348239691,20.010919189453148,43.86916503906252,37.97842850531907,3.0588742222268053,8.547642362958527,744,28.550130595746854,77.3503538207012
cell_09_17,2026-06,2026-06-01,2026-07-01,0.1198513821282153,0.044973351488845285,-0.16890530490226044,0.14936490929294785,0.06853608696077677,0.13260772718442665,636,1.0,68.14792014763701,6.010000228881836,10.0,10,10,2,1.0,32.46565348307268,22.80164489746096,42.502969360351585,28.392810713970817,2.2734756367232243,7.836019424001784,720,28.550130595746854,77.3503538207012
cell_09_18,2026-01,2026-01-01,2026-02-01,0.152034608122355,-0.01840948297604946,-0.16063488947711088,0.09956954692123429,0.06533900982062987,0.09170523975989531,635,1.0,69.06024233280169,5.460588976805185,12.366782006920415,12,13,3,1.0,12.78709527292575,3.8849884033203352,23.66480407714846,71.85790211777388,2.1360210534430633,4.534709002771359,744,28.550130595746854,77.3503538207012
cell_09_18,2026-02,2026-02-01,2026-03-01,0.2559005943143897,-0.0003205253212057254,-0.29130908822752705,0.15713917762462914,0.07435239805764103,0.13698592107881039,635,1.0,76.531005859375,7.326757716272037,14.0,14,14,3,1.0,17.43221444629507,8.933526611328148,29.999063110351585,13.127932867668335,2.1187956648938395,5.0348652182660745,672,28.550130595746854,77.3503538207012
cell_09_18,2026-03,2026-03-01,2026-04-01,0.25136698016419823,0.01637109058172855,-0.3010361473123684,0.15644926666174394,0.07797630415096812,0.14118139734548882,635,1.0,78.60615880101608,9.7802842672478,6.366782006920415,6,7,3,1.0,23.486148329704196,12.387185668945335,35.04346618652346,25.63281702000353,2.4442393030525666,5.951822472746138,744,28.550130595746854,77.3503538207012
