cell_id,calendar_month,feature,n_observations,mean,median,std,mad,q1,q3,iqr,min,max,zero_mad_flag
cell_08_10,11,era5_temperature_mean,3,20.7019,20.8403,0.7283,0.5108,20.3773,21.0957,0.7184,19.9143,21.3511,False
cell_08_10,11,era5_precipitation_total,3,2.8341,2.6158,2.8606,2.5268,1.3524,4.2067,2.8543,0.089,5.7976,False
cell_08_10,11,era5_wind_speed_mean,3,1.8625,1.7621,0.2314,0.0639,1.7302,1.9446,0.2144,1.6983,2.1271,False
cell_08_10,12,ndvi_mean,3,0.1589,0.1547,0.0216,0.0149,0.1472,0.1685,0.0212,0.1398,0.1823,False
cell_08_10,12,ndbi_mean,3,0.0095,0.0142,0.0135,0.0059,0.0042,0.0171,0.0129,-0.0058,0.02,False
cell_08_10,12,ndwi_mean,3,-0.218,-0.2145,0.0286,0.0231,-0.2314,-0.2029,0.0284,-0.2482,-0.1914,False
cell_08_10,12,viirs_avg_rad_mean,3,37.8572,40.8986,5.9422,0.7644,35.9543,41.2808,5.3265,31.0099,41.663,False
cell_08_10,12,era5_temperature_mean,3,15.1478,15.0396,0.5056,0.3346,14.8723,15.3692,0.4969,14.705,15.6987,False
cell_08_10,12,era5_precipitation_total,3,12.6148,2.0117,20.0758,1.9481,1.0377,18.8904,17.8527,0.0636,35.769,False
cell_08_10,12,era5_wind_speed_mean,3,2.2505,2.3131,0.3009,0.202,2.1182,2.4141,0.296,1.9232,2.5151,False
cell_08_11,1,ndvi_mean,3,0.2788,0.304,0.0592,0.0173,0.2576,0.3127,0.0551,0.2112,0.3213,False
cell_08_11,1,ndbi_mean,3,-0.0087,0.0071,0.0363,0.0099,-0.0216,0.012,0.0336,-0.0502,0.017,False
cell_08_11,1,ndwi_mean,3,-0.336,-0.3187,0.0764,0.049,-0.3691,-0.2942,0.0749,-0.4195,-0.2697,False
cell_08_11,1,viirs_avg_rad_mean,3,33.0793,31.3287,5.0648,2.2067,30.2254,35.058,4.8326,29.122,38.7872,False
cell_08_11,1,era5_temperature_mean,3,12.7793,12.7008,0.8483,0.7277,12.3369,13.1824,0.8455,11.9731,13.6641,False
cell_08_11,1,era5_precipitation_total,3,15.4524,11.6514,8.0528,1.6476,10.8275,18.1768,7.3492,10.0037,24.7022,False
cell_08_11,1,era5_wind_speed_mean,3,2.0846,2.2067,0.3186,0.1174,1.9648,2.2654,0.3006,1.7229,2.3241,False
cell_08_11,2,ndvi_mean,3,0.2937,0.2894,0.0181,0.0112,0.2838,0.3015,0.0177,0.2782,0.3136,False
cell_08_11,2,ndbi_mean,3,-0.0338,-0.0336,0.0052,0.005,-0.0364,-0.0311,0.0052,-0.0391,-0.0286,False
cell_08_11,2,ndwi_mean,3,-0.319,-0.3177,0.0241,0.0221,-0.3307,-0.3066,0.0241,-0.3438,-0.2956,False
cell_08_11,2,viirs_avg_rad_mean,3,41.4718,37.8468,6.4089,0.1497,37.7719,43.3592,5.5873,37.697,48.8716,False
cell_08_11,2,era5_temperature_mean,3,17.6189,17.9406,1.3118,0.7992,17.0584,18.3402,1.2818,16.1762,18.7398,False
cell_08_11,2,era5_precipitation_total,3,13.4609,15.351,11.1899,8.2342,8.3986,19.4682,11.0695,1.4463,23.5853,False
cell_08_11,2,era5_wind_speed_mean,3,2.5771,2.6264,0.1176,0.0356,2.5346,2.6442,0.1096,2.4428,2.662,False
cell_08_11,3,ndvi_mean,3,0.3139,0.3186,0.0179,0.0103,0.3064,0.3238,0.0174,0.2941,0.3289,False
cell_08_11,3,ndbi_mean,3,-0.0212,-0.0211,0.0026,0.0024,-0.0225,-0.0199,0.0026,-0.0239,-0.0187,False
cell_08_11,3,ndwi_mean,3,-0.3528,-0.3587,0.018,0.0085,-0.3629,-0.3456,0.0173,-0.3671,-0.3325,False
cell_08_11,3,viirs_avg_rad_mean,3,39.9158,38.5958,3.2526,1.0651,38.0632,41.1083,3.0451,37.5307,43.6209,False
cell_08_11,3,era5_temperature_mean,3,22.1626,22.2104,0.5843,0.5112,21.8831,22.466,0.5829,21.5559,22.7216,False
cell_08_11,3,era5_precipitation_total,3,39.7881,40.5181,27.3038,26.2016,26.3224,53.6189,27.2965,12.1267,66.7196,False
cell_08_11,3,era5_wind_speed_mean,3,2.4628,2.5023,0.3806,0.3197,2.2832,2.6622,0.379,2.064,2.8221,False
cell_08_11,4,ndvi_mean,3,0.3098,0.3171,0.0232,0.0113,0.3005,0.3228,0.0223,0.2838,0.3284,False
cell_08_11,4,ndbi_mean,3,-0.0305,-0.039,0.0175,0.0032,-0.0406,-0.0247,0.0159,-0.0422,-0.0103,False
cell_08_11,4,ndwi_mean,3,-0.3534,-0.3463,0.0309,0.0196,-0.3668,-0.3365,0.0303,-0.3872,-0.3267,False
cell_08_11,4,viirs_avg_rad_mean,3,45.5858,43.7602,3.8385,0.7592,43.3806,46.8783,3.4977,43.001,49.9964,False
cell_08_11,4,era5_temperature_mean,3,28.729,28.737,1.9457,1.9338,27.7581,29.7038,1.9457,26.7793,30.6707,False
cell_08_11,4,era5_precipitation_total,3,8.063,1.9339,11.2819,0.7616,1.5531,11.5083,9.9552,1.1724,21.0828,False
cell_08_11,4,era5_wind_speed_mean,3,2.5348,2.4515,0.2279,0.0911,2.4059,2.622,0.2161,2.3603,2.7926,False
cell_08_11,5,ndvi_mean,3,0.316,0.3298,0.0338,0.011,0.3036,0.3353,0.0317,0.2775,0.3408,False
cell_08_11,5,ndbi_mean,3,-0.018,-0.0236,0.0239,0.015,-0.0311,-0.0077,0.0234,-0.0386,0.0082,False
cell_08_11,5,ndwi_mean,3,-0.3721,-0.3683,0.0381,0.0323,-0.3902,-0.3522,0.038,-0.412,-0.3361,False
cell_08_11,5,viirs_avg_rad_mean,3,36.0954,35.4279,2.0452,0.9604,34.9477,36.9095,1.9618,34.4674,38.391,False
cell_08_11,5,era5_temperature_mean,3,31.6994,32.1903,2.2102,1.4326,30.7376,32.9066,2.169,29.2849,33.6229,False
cell_08_11,5,era5_precipitation_total,3,34.5894,29.0644,35.8483,27.24,15.4444,50.9719,35.5275,1.8244,72.8794,False
cell_08_11,5,era5_wind_speed_mean,3,2.557,2.4569,0.211,0.0422,2.4358,2.6282,0.1924,2.4147,2.7994,False
cell_08_11,6,ndvi_mean,3,0.3133,0.344,0.0531,0.0,0.298,0.344,0.046,0.2521,0.344,False
cell_08_11,6,ndbi_mean,3,-0.0301,-0.0407,0.038,0.021,-0.0512,-0.0143,0.0369,-0.0617,0.012,False
cell_08_11,6,ndwi_mean,3,-0.3487,-0.3695,0.0361,0.0001,-0.3695,-0.3383,0.0312,-0.3695,-0.3071,False
cell_08_11,6,viirs_avg_rad_mean,3,36.6448,36.6612,0.7989,0.7742,36.2496,37.0483,0.7988,35.8379,37.4354,False
cell_08_11,6,era5_temperature_mean,3,33.0735,33.3927,1.5943,1.0913,32.3682,33.9383,1.5701,31.3438,34.484,False
cell_08_11,6,era5_precipitation_total,3,84.1992,81.91,18.4528,14.9122,74.4539,92.7999,18.346,66.9978,103.6897,False
cell_08_11,6,era5_wind_speed_mean,3,2.7772,2.8516,0.2869,0.168,2.656,2.9356,0.2796,2.4603,3.0196,False
cell_08_11,7,ndvi_mean,1,0.3606,0.3606,0.0,0.0,0.3606,0.3606,0.0,0.3606,0.3606,True
cell_08_11,7,ndbi_mean,1,-0.0761,-0.0761,0.0,0.0,-0.0761,-0.0761,0.0,-0.0761,-0.0761,True
cell_08_11,7,ndwi_mean,1,-0.3297,-0.3297,0.0,0.0,-0.3297,-0.3297,0.0,-0.3297,-0.3297,True
cell_08_11,7,viirs_avg_rad_mean,3,31.3432,32.9979,3.0489,0.209,30.4113,33.1024,2.6911,27.8247,33.2069,False
cell_08_11,7,era5_temperature_mean,3,29.5307,29.5385,0.551,0.5393,29.2572,29.8082,0.5509,28.9759,30.0778,False
cell_08_11,7,era5_precipitation_total,3,210.1514,190.5504,55.0731,22.9902,179.0552,231.447,52.3918,167.5601,272.3437,False
cell_08_11,7,era5_wind_speed_mean,3,2.1194,2.1547,0.228,0.173,2.0152,2.2412,0.2259,1.8758,2.3277,False
cell_08_11,8,ndvi_mean,3,0.3743,0.3808,0.0372,0.027,0.3575,0.3943,0.0368,0.3343,0.4078,False
cell_08_11,8,ndbi_mean,3,-0.0837,-0.0772,0.0159,0.0051,-0.0895,-0.0747,0.0148,-0.1018,-0.0722,False
cell_08_11,8,ndwi_mean,3,-0.3606,-0.3863,0.0528,0.0093,-0.3909,-0.3431,0.0479,-0.3956,-0.2999,False
cell_08_11,8,viirs_avg_rad_mean,3,31.6863,33.9787,6.4468,2.6949,29.1926,35.3262,6.1335,24.4066,36.6736,False
cell_08_11,8,era5_temperature_mean,3,28.867,28.7764,0.6877,0.5473,28.5028,29.186,0.6832,28.2291,29.5956,False
cell_08_11,8,era5_precipitation_total,3,141.4843,92.385,106.3645,23.8465,80.4618,177.9572,97.4954,68.5386,263.5294,False
cell_08_11,8,era5_wind_speed_mean,3,2.4678,2.4781,0.1473,0.1315,2.3968,2.5439,0.1471,2.3155,2.6096,False
cell_08_11,9,ndvi_mean,2,0.4183,0.4183,0.0004,0.0002,0.4182,0.4184,0.0002,0.418,0.4185,False
cell_08_11,9,ndbi_mean,2,-0.0914,-0.0914,0.0123,0.0087,-0.0958,-0.0871,0.0087,-0.1002,-0.0827,False
cell_08_11,9,ndwi_mean,2,-0.4,-0.4,0.0125,0.0089,-0.4044,-0.3956,0.0089,-0.4088,-0.3911,False
cell_08_11,9,viirs_avg_rad_mean,3,31.7902,31.1774,2.5422,1.567,30.3938,32.8801,2.4862,29.6103,34.5828,False
cell_08_11,9,era5_temperature_mean,3,28.0717,28.244,0.5757,0.2975,27.8367,28.3927,0.556,27.4295,28.5415,False
cell_08_11,9,era5_precipitation_total,3,186.3039,167.3374,94.6766,64.791,134.9418,228.1827,93.2409,102.5463,289.028,False
cell_08_11,9,era5_wind_speed_mean,3,2.1121,2.0417,0.1576,0.0397,2.0219,2.1672,0.1453,2.0021,2.2926,False
cell_08_11,10,ndvi_mean,3,0.346,0.3466,0.0086,0.0075,0.3418,0.3504,0.0086,0.337,0.3542,False
cell_08_11,10,ndbi_mean,3,-0.0577,-0.0609,0.0126,0.0075,-0.0647,-0.0524,0.0123,-0.0684,-0.0439,False
cell_08_11,10,ndwi_mean,3,-0.3605,-0.3612,0.0197,0.0187,-0.3706,-0.3508,0.0197,-0.3799,-0.3405,False
cell_08_11,10,viirs_avg_rad_mean,3,38.5151,39.024,2.2545,1.4478,37.5368,39.7479,2.211,36.0497,40.4718,False
cell_08_11,10,era5_temperature_mean,3,25.0401,25.2711,1.2314,0.8686,24.4903,25.7054,1.2151,23.7096,26.1397,False
cell_08_11,10,era5_precipitation_total,3,67.7411,6.5467,111.6176,6.4425,3.3255,101.5595,98.234,0.1042,196.5723,False
cell_08_11,10,era5_wind_speed_mean,3,1.9599,1.9542,0.0392,0.0303,1.939,1.9779,0.0389,1.9239,2.0017,False
cell_08_11,11,ndvi_mean,3,0.2379,0.2481,0.0583,0.0423,0.2116,0.2693,0.0577,0.1752,0.2905,False
cell_08_11,11,ndbi_mean,3,-0.0548,-0.0533,0.0154,0.013,-0.0621,-0.0468,0.0153,-0.0709,-0.0403,False
cell_08_11,11,ndwi_mean,3,-0.2566,-0.2893,0.0819,0.0278,-0.3032,-0.2263,0.0769,-0.3171,-0.1634,False
cell_08_11,11,viirs_avg_rad_mean,3,39.0365,35.8302,6.7389,1.3308,35.1648,41.3051,6.1402,34.4994,46.7799,False
cell_08_11,11,era5_temperature_mean,3,20.7019,20.8403,0.7283,0.5108,20.3773,21.0957,0.7184,19.9143,21.3511,False
cell_08_11,11,era5_precipitation_total,3,2.8341,2.6158,2.8606,2.5268,1.3524,4.2067,2.8543,0.089,5.7976,False
cell_08_11,11,era5_wind_speed_mean,3,1.8625,1.7621,0.2314,0.0639,1.7302,1.9446,0.2144,1.6983,2.1271,False
cell_08_11,12,ndvi_mean,3,0.2987,0.3006,0.016,0.0132,0.2912,0.3072,0.016,0.2819,0.3138,False
cell_08_11,12,ndbi_mean,3,-0.0451,-0.0464,0.0028,0.0006,-0.0467,-0.0441,0.0026,-0.047,-0.0419,False
cell_08_11,12,ndwi_mean,3,-0.3337,-0.3318,0.0232,0.0203,-0.3448,-0.3217,0.0231,-0.3578,-0.3115,False
cell_08_11,12,viirs_avg_rad_mean,3,39.9444,41.3754,9.1436,6.9127,35.7725,44.8317,9.0592,30.1697,48.2881,False
cell_08_11,12,era5_temperature_mean,3,15.1478,15.0396,0.5056,0.3346,14.8723,15.3692,0.4969,14.705,15.6987,False
cell_08_11,12,era5_precipitation_total,3,12.6148,2.0117,20.0758,1.9481,1.0377,18.8904,17.8527,0.0636,35.769,False
cell_08_11,12,era5_wind_speed_mean,3,2.2505,2.3131,0.3009,0.202,2.1182,2.4141,0.296,1.9232,2.5151,False
cell_08_12,1,ndvi_mean,3,0.2157,0.2356,0.0501,0.0172,0.1972,0.2442,0.0471,0.1587,0.2529,False
cell_08_12,1,ndbi_mean,3,0.0329,0.0406,0.0177,0.0047,0.0266,0.043,0.0164,0.0127,0.0454,False
cell_08_12,1,ndwi_mean,3,-0.2895,-0.2859,0.0576,0.0521,-0.3174,-0.2598,0.0575,-0.3489,-0.2338,False
cell_08_12,1,viirs_avg_rad_mean,3,27.641,28.289,1.5164,0.4368,27.0986,28.5074,1.4088,25.9082,28.7258,False
cell_08_12,1,era5_temperature_mean,3,12.7793,12.7008,0.8483,0.7277,12.3369,13.1824,0.8455,11.9731,13.6641,False
cell_08_12,1,era5_precipitation_total,3,15.4524,11.6514,8.0528,1.6476,10.8275,18.1768,7.3492,10.0037,24.7022,False
cell_08_12,1,era5_wind_speed_mean,3,2.0846,2.2067,0.3186,0.1174,1.9648,2.2654,0.3006,1.7229,2.3241,False
cell_08_12,2,ndvi_mean,3,0.2301,0.2338,0.0243,0.0186,0.219,0.2431,0.0241,0.2042,0.2523,False
cell_08_12,2,ndbi_mean,3,0.0067,0.0078,0.0078,0.0061,0.0031,0.0109,0.0078,-0.0016,0.0139,False
cell_08_12,2,ndwi_mean,3,-0.2727,-0.2819,0.0311,0.0162,-0.2901,-0.26,0.03,-0.2982,-0.2381,False
cell_08_12,2,viirs_avg_rad_mean,3,31.047,29.5554,3.7303,1.2621,28.9244,32.4239,3.4995,28.2933,35.2923,False
cell_08_12,2,era5_temperature_mean,3,17.6189,17.9406,1.3118,0.7992,17.0584,18.3402,1.2818,16.1762,18.7398,False
cell_08_12,2,era5_precipitation_total,3,13.4609,15.351,11.1899,8.2342,8.3986,19.4682,11.0695,1.4463,23.5853,False
cell_08_12,2,era5_wind_speed_mean,3,2.5771,2.6264,0.1176,0.0356,2.5346,2.6442,0.1096,2.4428,2.662,False
cell_08_12,3,ndvi_mean,3,0.2459,0.2495,0.0259,0.0204,0.234,0.2597,0.0257,0.2185,0.2699,False
cell_08_12,3,ndbi_mean,3,0.012,0.0066,0.0176,0.0089,0.0021,0.0191,0.017,-0.0023,0.0316,False
cell_08_12,3,ndwi_mean,3,-0.3022,-0.3046,0.0144,0.0107,-0.3099,-0.2957,0.0142,-0.3153,-0.2868,False
cell_08_12,3,viirs_avg_rad_mean,3,32.1285,31.4986,3.4357,2.4472,30.275,33.6671,3.3921,29.0514,35.8356,False
cell_08_12,3,era5_temperature_mean,3,22.1626,22.2104,0.5843,0.5112,21.8831,22.466,0.5829,21.5559,22.7216,False
cell_08_12,3,era5_precipitation_total,3,39.7881,40.5181,27.3038,26.2016,26.3224,53.6189,27.2965,12.1267,66.7196,False
cell_08_12,3,era5_wind_speed_mean,3,2.4628,2.5023,0.3806,0.3197,2.2832,2.6622,0.379,2.064,2.8221,False
cell_08_12,4,ndvi_mean,3,0.2462,0.2457,0.0223,0.0215,0.2349,0.2572,0.0223,0.2241,0.2688,False
cell_08_12,4,ndbi_mean,3,-0.0008,-0.0086,0.0199,0.0071,-0.0121,0.0066,0.0187,-0.0156,0.0219,False
cell_08_12,4,ndwi_mean,3,-0.3036,-0.31,0.0174,0.007,-0.3135,-0.2969,0.0165,-0.3169,-0.2839,False
cell_08_12,4,viirs_avg_rad_mean,3,35.1951,36.1184,4.4723,3.0153,33.2259,37.6261,4.4002,30.3333,39.1337,False
cell_08_12,4,era5_temperature_mean,3,28.729,28.737,1.9457,1.9338,27.7581,29.7038,1.9457,26.7793,30.6707,False
cell_08_12,4,era5_precipitation_total,3,8.063,1.9339,11.2819,0.7616,1.5531,11.5083,9.9552,1.1724,21.0828,False
cell_08_12,4,era5_wind_speed_mean,3,2.5348,2.4515,0.2279,0.0911,2.4059,2.622,0.2161,2.3603,2.7926,False
cell_08_12,5,ndvi_mean,3,0.2414,0.2341,0.0351,0.0236,0.2223,0.2568,0.0345,0.2106,0.2795,False
cell_08_12,5,ndbi_mean,3,0.0164,0.0154,0.029,0.0275,0.0017,0.0307,0.029,-0.0121,0.0459,False
cell_08_12,5,ndwi_mean,3,-0.3104,-0.3192,0.0198,0.0052,-0.3218,-0.3035,0.0183,-0.3244,-0.2878,False
cell_08_12,5,viirs_avg_rad_mean,3,29.8599,29.8151,1.6503,1.5827,29.0238,30.6736,1.6498,28.2324,31.5321,False
cell_08_12,5,era5_temperature_mean,3,31.6994,32.1903,2.2102,1.4326,30.7376,32.9066,2.169,29.2849,33.6229,False
cell_08_12,5,era5_precipitation_total,3,34.5894,29.0644,35.8483,27.24,15.4444,50.9719,35.5275,1.8244,72.8794,False
cell_08_12,5,era5_wind_speed_mean,3,2.557,2.4569,0.211,0.0422,2.4358,2.6282,0.1924,2.4147,2.7994,False
cell_08_12,6,ndvi_mean,3,0.2497,0.2787,0.0534,0.0037,0.2334,0.2806,0.0472,0.1881,0.2824,False
cell_08_12,6,ndbi_mean,3,-0.0049,-0.0176,0.0423,0.0218,-0.0285,0.0124,0.0408,-0.0394,0.0423,False
cell_08_12,6,ndwi_mean,3,-0.2982,-0.3143,0.0326,0.0054,-0.317,-0.2875,0.0295,-0.3197,-0.2607,False
cell_08_12,6,viirs_avg_rad_mean,3,30.2737,31.2657,1.7676,0.0568,29.7493,31.2941,1.5448,28.2329,31.3225,False
cell_08_12,6,era5_temperature_mean,3,33.0735,33.3927,1.5943,1.0913,32.3682,33.9383,1.5701,31.3438,34.484,False
cell_08_12,6,era5_precipitation_total,3,84.1992,81.91,18.4528,14.9122,74.4539,92.7999,18.346,66.9978,103.6897,False
cell_08_12,6,era5_wind_speed_mean,3,2.7772,2.8516,0.2869,0.168,2.656,2.9356,0.2796,2.4603,3.0196,False
cell_08_12,7,ndvi_mean,2,0.3134,0.3134,0.023,0.0163,0.3052,0.3215,0.0163,0.2971,0.3296,False
cell_08_12,7,ndbi_mean,2,-0.0675,-0.0675,0.0256,0.0181,-0.0766,-0.0584,0.0181,-0.0856,-0.0494,False
cell_08_12,7,ndwi_mean,2,-0.2796,-0.2796,0.0565,0.04,-0.2996,-0.2596,0.04,-0.3195,-0.2396,False
cell_08_12,7,viirs_avg_rad_mean,3,24.9604,24.97,0.7043,0.6897,24.6107,25.3149,0.7042,24.2513,25.6598,False
cell_08_12,7,era5_temperature_mean,3,29.5307,29.5385,0.551,0.5393,29.2572,29.8082,0.5509,28.9759,30.0778,False
cell_08_12,7,era5_precipitation_total,3,210.1514,190.5504,55.0731,22.9902,179.0552,231.447,52.3918,167.5601,272.3437,False
cell_08_12,7,era5_wind_speed_mean,3,2.1194,2.1547,0.228,0.173,2.0152,2.2412,0.2259,1.8758,2.3277,False
cell_08_12,8,ndvi_mean,2,0.3641,0.3641,0.0196,0.0138,0.3571,0.371,0.0138,0.3502,0.3779,False
cell_08_12,8,ndbi_mean,2,-0.0465,-0.0465,0.0104,0.0074,-0.0501,-0.0428,0.0074,-0.0538,-0.0391,False
cell_08_12,8,ndwi_mean,2,-0.3663,-0.3663,0.0058,0.0041,-0.3683,-0.3642,0.0041,-0.3704,-0.3622,False
cell_08_12,8,viirs_avg_rad_mean,3,26.5526,25.9895,5.0936,4.2256,23.8767,28.947,5.0702,21.764,31.9044,False
cell_08_12,8,era5_temperature_mean,3,28.867,28.7764,0.6877,0.5473,28.5028,29.186,0.6832,28.2291,29.5956,False
cell_08_12,8,era5_precipitation_total,3,141.4843,92.385,106.3645,23.8465,80.4618,177.9572,97.4954,68.5386,263.5294,False
cell_08_12,8,era5_wind_speed_mean,3,2.4678,2.4781,0.1473,0.1315,2.3968,2.5439,0.1471,2.3155,2.6096,False
cell_08_12,9,ndvi_mean,2,0.3525,0.3525,0.0699,0.0494,0.3278,0.3772,0.0494,0.3031,0.4019,False
cell_08_12,9,ndbi_mean,2,-0.0456,-0.0456,0.0124,0.0087,-0.05,-0.0412,0.0087,-0.0543,-0.0369,False
cell_08_12,9,ndwi_mean,2,-0.3458,-0.3458,0.0638,0.0451,-0.3683,-0.3232,0.0451,-0.3909,-0.3007,False
cell_08_12,9,viirs_avg_rad_mean,3,27.5438,27.6836,0.6376,0.4163,27.2658,27.8918,0.626,26.8479,28.0999,False
cell_08_12,9,era5_temperature_mean,3,28.0717,28.244,0.5757,0.2975,27.8367,28.3927,0.556,27.4295,28.5415,False
cell_08_12,9,era5_precipitation_total,3,186.3039,167.3374,94.6766,64.791,134.9418,228.1827,93.2409,102.5463,289.028,False
cell_08_12,9,era5_wind_speed_mean,3,2.1121,2.0417,0.1576,0.0397,2.0219,2.1672,0.1453,2.0021,2.2926,False
cell_08_12,10,ndvi_mean,3,0.314,0.3157,0.0043,0.0015,0.3124,0.3165,0.004,0.3091,0.3172,False
cell_08_12,10,ndbi_mean,3,-0.0297,-0.03,0.0089,0.0085,-0.0342,-0.0253,0.0089,-0.0385,-0.0206,False
cell_08_12,10,ndwi_mean,3,-0.3453,-0.3422,0.0112,0.0061,-0.35,-0.3391,0.0109,-0.3578,-0.336,False
cell_08_12,10,viirs_avg_rad_mean,3,32.5422,32.4843,1.0004,0.9123,32.0282,33.0273,0.9991,31.572,33.5703,False
cell_08_12,10,era5_temperature_mean,3,25.0401,25.2711,1.2314,0.8686,24.4903,25.7054,1.2151,23.7096,26.1397,False
cell_08_12,10,era5_precipitation_total,3,67.7411,6.5467,111.6176,6.4425,3.3255,101.5595,98.234,0.1042,196.5723,False
cell_08_12,10,era5_wind_speed_mean,3,1.9599,1.9542,0.0392,0.0303,1.939,1.9779,0.0389,1.9239,2.0017,False
cell_08_12,11,ndvi_mean,3,0.2108,0.2044,0.0478,0.0379,0.1855,0.2329,0.0475,0.1665,0.2615,False
cell_08_12,11,ndbi_mean,3,-0.022,-0.0292,0.0129,0.0004,-0.0294,-0.0181,0.0113,-0.0297,-0.0071,False
cell_08_12,11,ndwi_mean,3,-0.2509,-0.2607,0.0562,0.0409,-0.2812,-0.2256,0.0556,-0.3016,-0.1904,False
cell_08_12,11,viirs_avg_rad_mean,3,32.786,31.7719,3.9409,2.3205,30.6116,34.4534,3.8418,29.4514,37.1349,False
cell_08_12,11,era5_temperature_mean,3,20.7019,20.8403,0.7283,0.5108,20.3773,21.0957,0.7184,19.9143,21.3511,False
cell_08_12,11,era5_precipitation_total,3,2.8341,2.6158,2.8606,2.5268,1.3524,4.2067,2.8543,0.089,5.7976,False
cell_08_12,11,era5_wind_speed_mean,3,1.8625,1.7621,0.2314,0.0639,1.7302,1.9446,0.2144,1.6983,2.1271,False
cell_08_12,12,ndvi_mean,3,0.2474,0.2462,0.0156,0.0137,0.2393,0.2549,0.0156,0.2324,0.2637,False
cell_08_12,12,ndbi_mean,3,-0.0107,-0.015,0.0081,0.0007,-0.0153,-0.0081,0.0072,-0.0157,-0.0013,False
cell_08_12,12,ndwi_mean,3,-0.3002,-0.3078,0.0162,0.0034,-0.3095,-0.2947,0.0148,-0.3112,-0.2816,False
cell_08_12,12,viirs_avg_rad_mean,3,32.9426,33.0832,5.4311,5.2189,30.2629,35.6926,5.4297,27.4426,38.3021,False
cell_08_12,12,era5_temperature_mean,3,15.1478,15.0396,0.5056,0.3346,14.8723,15.3692,0.4969,14.705,15.6987,False
cell_08_12,12,era5_precipitation_total,3,12.6148,2.0117,20.0758,1.9481,1.0377,18.8904,17.8527,0.0636,35.769,False
cell_08_12,12,era5_wind_speed_mean,3,2.2505,2.3131,0.3009,0.202,2.1182,2.4141,0.296,1.9232,2.5151,False
cell_08_13,1,ndvi_mean,3,0.4817,0.512,0.0815,0.0317,0.4507,0.5279,0.0772,0.3894,0.5437,False
cell_08_13,1,ndbi_mean,3,-0.0577,-0.0486,0.0448,0.0304,-0.0775,-0.0334,0.0441,-0.1064,-0.0182,False
cell_08_13,1,ndwi_mean,3,-0.4588,-0.4459,0.0746,0.0545,-0.4925,-0.4187,0.0738,-0.539,-0.3914,False
cell_08_13,1,viirs_avg_rad_mean,3,16.5112,17.3846,2.4455,1.0156,15.5667,17.8923,2.3256,13.7488,18.4001,False
cell_08_13,1,era5_temperature_mean,3,12.7793,12.7008,0.8483,0.7277,12.3369,13.1824,0.8455,11.9731,13.6641,False
cell_08_13,1,era5_precipitation_total,3,15.4524,11.6514,8.0528,1.6476,10.8275,18.1768,7.3492,10.0037,24.7022,False
cell_08_13,1,era5_wind_speed_mean,3,2.0846,2.2067,0.3186,0.1174,1.9648,2.2654,0.3006,1.7229,2.3241,False
cell_08_13,2,ndvi_mean,3,0.5632,0.5533,0.0179,0.0008,0.5529,0.5685,0.0157,0.5525,0.5838,False
cell_08_13,2,ndbi_mean,3,-0.1358,-0.1325,0.0094,0.0042,-0.1394,-0.1305,0.009,-0.1463,-0.1284,False
cell_08_13,2,ndwi_mean,3,-0.501,-0.5052,0.0114,0.0046,-0.5075,-0.4967,0.0108,-0.5098,-0.4881,False
cell_08_13,2,viirs_avg_rad_mean,3,18.8699,17.8475,2.7353,1.0544,17.3203,19.9083,2.588,16.7931,21.9692,False
cell_08_13,2,era5_temperature_mean,3,17.6189,17.9406,1.3118,0.7992,17.0584,18.3402,1.2818,16.1762,18.7398,False
cell_08_13,2,era5_precipitation_total,3,13.4609,15.351,11.1899,8.2342,8.3986,19.4682,11.0695,1.4463,23.5853,False
cell_08_13,2,era5_wind_speed_mean,3,2.5771,2.6264,0.1176,0.0356,2.5346,2.6442,0.1096,2.4428,2.662,False
cell_08_13,3,ndvi_mean,3,0.6634,0.6809,0.0377,0.0082,0.6505,0.685,0.0345,0.6201,0.6891,False
cell_08_13,3,ndbi_mean,3,-0.2051,-0.2167,0.0553,0.0371,-0.2352,-0.1808,0.0544,-0.2537,-0.145,False
cell_08_13,3,ndwi_mean,3,-0.5996,-0.5952,0.0245,0.0176,-0.6105,-0.5864,0.0242,-0.6259,-0.5776,False
cell_08_13,3,viirs_avg_rad_mean,3,19.3463,20.5992,2.9104,0.8211,18.3092,21.0098,2.7006,16.0192,21.4203,False
cell_08_13,3,era5_temperature_mean,3,22.1626,22.2104,0.5843,0.5112,21.8831,22.466,0.5829,21.5559,22.7216,False
cell_08_13,3,era5_precipitation_total,3,39.7881,40.5181,27.3038,26.2016,26.3224,53.6189,27.2965,12.1267,66.7196,False
cell_08_13,3,era5_wind_speed_mean,3,2.4628,2.5023,0.3806,0.3197,2.2832,2.6622,0.379,2.064,2.8221,False
cell_08_13,4,ndvi_mean,3,0.6053,0.5899,0.031,0.0048,0.5874,0.6154,0.028,0.585,0.6409,False
cell_08_13,4,ndbi_mean,3,-0.1779,-0.1683,0.0418,0.0266,-0.196,-0.155,0.041,-0.2237,-0.1417,False
cell_08_13,4,ndwi_mean,3,-0.5737,-0.5893,0.0302,0.0034,-0.5911,-0.5641,0.0269,-0.5928,-0.5389,False
cell_08_13,4,viirs_avg_rad_mean,3,19.9017,20.6326,1.2919,0.03,19.5213,20.6476,1.1263,18.41,20.6626,False
