cell_id,month,optical_evidence_count,optical_features_available,optical_support_ratio,viirs_anomalous,viirs_available,activity_evidence_count,activity_features_available,activity_evidence_score,weather_context_count,weather_features_available,weather_context_ratio,activity_candidate,dominant_activity_feature,dominant_activity_direction,max_activity_deviation,s2_valid_pixel_fraction,viirs_cf_cvg_mean
cell_09_19,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,20.3296,1.0,12.0
cell_10_00,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,14.4731,1.0,11.85
cell_10_01,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,11.1278,1.0,11.43
cell_10_02,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.8934,1.0,11.77
cell_10_03,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,0.9113,1.0,11.44
cell_10_04,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.1185,1.0,11.86
cell_10_05,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.5991,1.0,12.19
cell_10_06,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,14.0067,1.0,12.14
cell_10_07,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,2.0408,1.0,12.0
cell_10_08,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,13.9564,1.0,11.12
cell_10_09,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.2237,1.0,11.22
cell_10_10,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,6.0863,1.0,12.18
cell_10_11,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,2.6356,1.0,13.0
cell_10_12,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,33.1988,1.0,13.0
cell_10_13,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.7531,1.0,13.0
cell_10_14,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,8.7118,1.0,12.62
cell_10_15,2026-01,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,viirs_avg_rad_mean,positive,109.1838,1.0,12.0
cell_10_16,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,38.2627,1.0,12.06
cell_10_17,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,25.4105,1.0,12.59
cell_10_18,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,negative,4.165,1.0,12.51
cell_10_19,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,14.1776,1.0,12.04
cell_11_00,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.1324,1.0,12.0
cell_11_01,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,16.1424,1.0,11.84
cell_11_02,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,2.0974,1.0,11.93
cell_11_03,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.2379,1.0,11.26
cell_11_04,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,0.8005,1.0,11.1
cell_11_05,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,2.7311,1.0,11.12
cell_11_06,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,4.7607,1.0,11.9
cell_11_07,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,2.8705,1.0,12.0
cell_11_08,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.6058,1.0,11.0
cell_11_09,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.7055,1.0,11.18
cell_11_10,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,1.3397,1.0,12.96
cell_11_11,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,1.232,0.9984,12.8
cell_11_12,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.1579,1.0,12.0
cell_11_13,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.613,1.0,12.31
cell_11_14,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,14.8367,1.0,12.62
cell_11_15,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,13.6541,1.0,12.0
cell_11_16,2026-01,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,viirs_avg_rad_mean,positive,17.1653,1.0,12.38
cell_11_17,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,8.0546,1.0,12.88
cell_11_18,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,11.9293,1.0,12.87
cell_11_19,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,101.8761,1.0,12.33
cell_12_00,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,2.8365,1.0,12.0
cell_12_01,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,9.085,1.0,12.0
cell_12_02,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.3017,1.0,12.0
cell_12_03,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,7.4027,1.0,11.28
cell_12_04,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.3069,1.0,11.0
cell_12_05,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.1923,1.0,11.0
cell_12_06,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,8.0573,1.0,11.1
cell_12_07,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,5.2633,1.0,11.11
cell_12_08,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,8.249,1.0,10.1
cell_12_09,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.2795,1.0,11.08
cell_12_10,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,9.5139,1.0,12.13
cell_12_11,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,3.0829,1.0,13.0
cell_12_12,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,2.3776,1.0,12.97
cell_12_13,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.0469,1.0,12.89
cell_12_14,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,688.6678,1.0,12.61
cell_12_15,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,negative,6.3724,1.0,12.0
cell_12_16,2026-01,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,52.9063,1.0,12.0
cell_12_17,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,13.3308,1.0,12.06
cell_12_18,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,5.5036,1.0,12.15
cell_12_19,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.2111,1.0,12.22
cell_13_00,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,7.8032,1.0,12.0
cell_13_01,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.6201,1.0,12.0
cell_13_02,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.8399,1.0,11.44
cell_13_03,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.0576,1.0,11.04
cell_13_04,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.0585,1.0,10.33
cell_13_05,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,6.8312,1.0,10.11
cell_13_06,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,18.8829,1.0,10.86
cell_13_07,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,50.6619,1.0,11.0
cell_13_08,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,3.6169,1.0,11.01
cell_13_09,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,10.1297,1.0,12.06
cell_13_10,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,4.0287,1.0,12.97
cell_13_11,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,2.7473,1.0,12.76
cell_13_12,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,0.879,1.0,12.11
cell_13_13,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.9954,0.9552,12.12
cell_13_14,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,91.6198,1.0,12.12
cell_13_15,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,11.7388,1.0,12.12
cell_13_16,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,76.3072,1.0,12.13
cell_13_17,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,4.2307,1.0,12.49
cell_13_18,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,8.9059,1.0,12.89
cell_13_19,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,7.6852,1.0,13.0
cell_14_00,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,5.7164,1.0,11.09
cell_14_01,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,9.257,0.9984,10.25
cell_14_02,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,12.367,1.0,10.16
cell_14_03,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,5.4696,1.0,10.71
cell_14_04,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,26.4833,1.0,10.97
cell_14_05,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,11.3686,1.0,11.0
cell_14_06,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,3.912,1.0,11.0
cell_14_07,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.1596,1.0,11.88
cell_14_08,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,3.1733,1.0,12.0
cell_14_09,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.3744,1.0,11.16
cell_14_10,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,8.4807,1.0,12.12
cell_14_11,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,3.1363,1.0,12.25
cell_14_12,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,25.1709,1.0,13.0
cell_14_13,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,8.6736,1.0,13.0
cell_14_14,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,16.0017,0.9984,13.0
cell_14_15,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,11.269,1.0,13.0
cell_14_16,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,11.8736,1.0,13.0
cell_14_17,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,5.2224,1.0,12.54
cell_14_18,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,23.3997,1.0,12.51
cell_14_19,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,8.1961,1.0,13.0
cell_15_00,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.1942,1.0,11.84
cell_15_01,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.9667,1.0,10.89
cell_15_02,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.0379,1.0,10.93
cell_15_03,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,5.4062,1.0,11.0
cell_15_04,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,8.3818,1.0,11.0
cell_15_05,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.7515,1.0,11.0
cell_15_06,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,3.1538,1.0,11.0
cell_15_07,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,8.1855,1.0,11.1
cell_15_08,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,0.9839,1.0,11.93
cell_15_09,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.0965,1.0,12.02
cell_15_10,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.3595,1.0,13.0
cell_15_11,2026-01,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,viirs_avg_rad_mean,positive,5.5527,1.0,13.0
cell_15_12,2026-01,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndbi_mean,negative,6.2915,1.0,13.0
cell_15_13,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,8.5253,1.0,13.0
cell_15_14,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.0967,1.0,13.0
cell_15_15,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,1.9777,1.0,13.0
cell_15_16,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.5492,1.0,12.91
cell_15_17,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.3435,1.0,12.42
cell_15_18,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.3464,1.0,12.49
cell_15_19,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.4128,1.0,13.0
cell_16_00,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,4.0866,1.0,12.07
cell_16_01,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,7.4528,1.0,11.54
cell_16_02,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.4681,1.0,12.0
cell_16_03,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,69.5449,1.0,12.0
cell_16_04,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.1954,1.0,11.31
cell_16_05,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,12.0479,1.0,11.0
cell_16_06,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,4.4642,1.0,11.0
cell_16_07,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,141.0098,1.0,11.75
cell_16_08,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,5.525,1.0,11.99
cell_16_09,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,23.3725,1.0,12.0
cell_16_10,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,27.7104,1.0,12.88
cell_16_11,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,7.5931,1.0,13.0
cell_16_12,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,17.8691,1.0,13.0
cell_16_13,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,8.9095,1.0,13.0
cell_16_14,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.0157,1.0,13.0
cell_16_15,2026-01,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,75.4765,1.0,13.0
cell_16_16,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.1519,1.0,12.72
cell_16_17,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,6.7845,1.0,12.17
cell_16_18,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,2.3351,1.0,12.31
cell_16_19,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,4.6282,1.0,12.82
cell_17_00,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,36.5136,1.0,13.07
cell_17_01,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,4.1771,1.0,12.0
cell_17_02,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.5948,1.0,12.57
cell_17_03,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,40.6941,1.0,12.44
cell_17_04,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,negative,6.0319,1.0,11.36
cell_17_05,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,28.8855,1.0,11.09
cell_17_06,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,1.9662,1.0,11.22
cell_17_07,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,4.0419,1.0,11.25
cell_17_08,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.5455,1.0,12.02
cell_17_09,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,21.2895,1.0,12.2
cell_17_10,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,783.958,1.0,12.04
cell_17_11,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,5.8674,1.0,13.0
cell_17_12,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,10.5537,1.0,13.0
cell_17_13,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,18.4198,1.0,13.0
cell_17_14,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,97.2546,1.0,13.0
cell_17_15,2026-01,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndbi_mean,negative,7.6779,1.0,13.0
cell_17_16,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,76.709,1.0,13.0
cell_17_17,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,9.3657,1.0,12.76
cell_17_18,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,22.7836,1.0,12.38
cell_17_19,2026-01,3,3,1.0,True,True,4,4,1.0,1,3,0.3333,True,ndvi_mean,negative,42.7919,1.0,12.69
cell_18_00,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,4.0317,1.0,13.55
cell_18_01,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,188.1385,1.0,13.05
cell_18_02,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,0.9765,1.0,13.06
cell_18_03,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,negative,1.4958,1.0,13.12
cell_18_04,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.6102,1.0,11.9
cell_18_05,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,negative,1.172,1.0,11.87
cell_18_06,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,2.5866,1.0,12.79
cell_18_07,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.8481,1.0,13.0
cell_18_08,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,0.9766,1.0,13.0
cell_18_09,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,619.4393,1.0,13.0
cell_18_10,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,ndwi_mean,positive,26.0837,1.0,12.28
cell_18_11,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,99.129,1.0,13.0
cell_18_12,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.9855,1.0,13.0
cell_18_13,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,8.5557,1.0,13.0
cell_18_14,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,10.8729,1.0,12.93
cell_18_15,2026-01,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndvi_mean,negative,17.0555,1.0,12.65
cell_18_16,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,8.5606,1.0,12.63
cell_18_17,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.6102,1.0,12.76
cell_18_18,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.9732,1.0,13.0
cell_18_19,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.634,1.0,13.0
cell_19_00,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,3.4899,1.0,14.0
cell_19_01,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.7328,1.0,13.52
cell_19_02,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.6316,1.0,13.53
cell_19_03,2026-01,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,negative,5.7051,1.0,14.0
cell_19_04,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,13.4322,1.0,13.44
cell_19_05,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,2.3643,1.0,13.03
cell_19_06,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,15.2856,1.0,13.0
cell_19_07,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.2636,1.0,13.0
cell_19_08,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,16.0428,1.0,13.0
cell_19_09,2026-01,2,3,0.6667,True,True,3,4,0.75,1,3,0.3333,True,viirs_avg_rad_mean,positive,18.5261,1.0,13.0
cell_19_10,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,15.2685,1.0,13.0
cell_19_11,2026-01,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,9.7439,1.0,12.99
cell_19_12,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,41.1857,1.0,12.7
cell_19_13,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,7.7227,1.0,12.95
cell_19_14,2026-01,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,28.9968,1.0,12.49
cell_19_15,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,3.8262,1.0,12.0
cell_19_16,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,negative,64.3347,1.0,12.0
cell_19_17,2026-01,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.3169,1.0,12.38
cell_19_18,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,positive,21.3456,1.0,13.0
cell_19_19,2026-01,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,337.0979,1.0,13.0
